route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
1398.8,2.39,2.475,5.909,0.4465,8095.65,5.442,road,standard,Asia,Africa,normal,1
1857.6,1.65,1.039,4.971,0.5682,1034.27,3.991,road,standard,MENA,Asia,high,1
2377.7,2.83,1.221,1.807,0.1517,243770.2,4.882,air,premium,MENA,Asia,normal,0
4203.7,3.45,6.147,0.778,0.5088,4864.02,6.652,sea,premium,Africa,Asia,normal,1
2921.9,3.93,3.14,0.349,0.1186,5258.78,4.986,road,standard,Africa,Europe,normal,0
3789.2,1.53,1.37,5.747,0.0726,29777.75,4.787,air,standard,Europe,MENA,normal,1
1729.3,2.28,4.38,2.992,0.1716,10969.62,3.646,rail,low_cost,MENA,Europe,low,1
1705.8,2.01,3.975,2.07,0.2729,5476.28,5.975,sea,premium,Asia,Asia,high,1
1179.8,3.44,3.454,2.376,0.2491,376.09,7.408,air,standard,Africa,Asia,normal,1
6064.8,4.21,3.149,2.948,0.0459,88633.05,6.655,road,low_cost,Asia,Africa,critical,1
1358.1,2.88,6.061,1.419,0.3066,9521.64,4.002,road,low_cost,Asia,MENA,normal,1
1493.0,5.46,4.406,0.272,0.1162,1467.1,6.098,sea,standard,Asia,Asia,normal,1
5065.3,3.42,2.498,7.34,0.0764,3398.59,5.648,sea,standard,Europe,MENA,high,1
6842.7,5.54,1.355,3.346,0.3433,7026.6,4.686,air,low_cost,Asia,Europe,high,1
1889.4,3.15,2.067,1.607,0.1791,4476.83,7.93,sea,premium,Europe,Asia,low,1
2578.1,3.15,1.59,1.385,0.4075,6868.08,6.023,road,standard,MENA,MENA,normal,1
3009.3,3.86,0.627,7.463,0.0232,37918.41,9.304,rail,standard,Asia,MENA,normal,1
4222.6,1.0,1.923,2.905,0.5089,105635.63,4.717,sea,standard,MENA,Europe,normal,1
759.4,1.0,3.013,1.242,0.0951,24694.2,5.313,rail,low_cost,Asia,Africa,normal,1
4612.0,1.2,2.999,1.573,0.0785,5476.64,5.089,sea,premium,Asia,Europe,normal,0
4748.3,3.4,3.973,3.099,0.1877,650.56,4.879,sea,standard,Asia,Africa,high,1
2597.3,1.66,3.189,6.209,0.2341,2331.85,10.0,road,standard,Europe,MENA,normal,1
509.5,1.0,1.534,5.888,0.1134,927.33,7.759,air,low_cost,MENA,Asia,high,1
2410.3,1.48,0.853,0.99,0.167,1105.18,4.827,road,standard,Asia,Asia,low,0
3899.3,2.34,3.619,2.262,0.2842,4486.08,3.962,sea,standard,MENA,Europe,high,1
1979.9,3.15,2.785,3.377,0.2859,1066.59,3.953,air,premium,Africa,Asia,normal,1
2400.1,3.57,0.971,2.486,0.2067,15316.98,8.339,air,premium,Africa,Europe,normal,1
2571.6,3.27,5.812,1.522,0.3879,8363.19,4.736,sea,standard,MENA,MENA,critical,1
9006.7,8.52,4.988,4.28,0.3245,17721.13,3.651,road,premium,Africa,Africa,normal,1
1884.8,1.0,1.137,1.845,0.2845,5058.46,5.371,sea,low_cost,Africa,Asia,low,0
3021.0,1.8,5.464,4.009,0.4528,15978.77,7.4,air,low_cost,Europe,Asia,high,1
3907.7,2.73,1.995,3.316,0.5111,616.84,4.518,road,standard,Europe,Asia,normal,1
1045.4,1.0,3.868,1.589,0.1097,356.43,6.21,sea,low_cost,Asia,Europe,normal,1
5743.8,5.54,3.647,1.337,0.047,1559.55,6.546,rail,standard,MENA,Europe,normal,1
3358.9,5.58,5.942,2.187,0.355,3915.91,4.523,sea,standard,Europe,Asia,low,1
329.5,1.0,1.535,6.766,0.1341,2350.92,8.022,road,low_cost,MENA,Europe,low,1
472.0,1.93,0.46,4.348,0.128,424332.0,4.049,air,low_cost,Europe,MENA,high,0
9697.8,10.05,5.112,7.677,0.1404,2890.2,3.945,air,low_cost,Africa,Africa,normal,1
1016.0,1.0,6.751,2.355,0.241,646.23,4.921,road,premium,MENA,Europe,low,1
733.0,1.94,2.513,3.205,0.3117,10644.32,3.363,air,premium,Europe,Asia,low,1
2603.1,1.78,4.205,2.871,0.3154,3527.26,3.576,sea,low_cost,MENA,Africa,normal,0
641.5,2.04,3.901,3.915,0.2702,4612.62,8.345,sea,standard,Europe,Africa,normal,1
242.5,1.0,6.47,1.629,0.1993,1089.02,5.504,rail,standard,Asia,MENA,critical,1
3800.9,1.94,5.09,3.248,0.293,1884.29,7.155,air,standard,MENA,MENA,normal,1
2160.4,1.0,3.06,4.028,0.1649,3180.81,4.208,sea,low_cost,Europe,MENA,low,1
1269.4,1.0,0.494,3.001,0.0853,749.08,5.283,air,standard,Asia,Europe,normal,0
1577.4,2.61,1.651,4.842,0.2672,20240.07,4.416,air,premium,Africa,Europe,low,1
2096.8,2.74,2.019,0.379,0.0244,10064.65,4.751,road,standard,MENA,Asia,normal,0
2173.8,1.0,1.61,5.935,0.28,3464.61,4.95,sea,premium,Africa,Europe,high,1
1697.5,3.62,2.213,8.739,0.389,3316.64,4.445,sea,low_cost,Asia,Europe,high,1
1547.6,1.93,1.824,4.129,0.149,12156.02,3.749,rail,low_cost,MENA,Asia,high,1
328.1,1.0,2.455,4.403,0.1175,4530.7,7.108,air,premium,MENA,Asia,critical,1
3720.0,1.0,5.455,1.181,0.2501,26475.9,3.85,air,standard,Asia,Asia,normal,1
3307.7,2.73,1.018,0.418,0.3115,838.71,5.647,air,standard,Asia,Africa,low,0
375.2,1.0,1.375,0.333,0.1943,4278.7,7.272,sea,standard,Europe,MENA,low,1
2023.3,2.56,1.587,1.783,0.7041,32998.58,3.661,road,premium,Africa,MENA,normal,1
2179.1,1.94,0.944,2.613,0.1519,2228.49,4.973,air,standard,Africa,Asia,low,0
1115.0,1.0,2.851,0.819,0.5783,3772.47,6.322,sea,standard,MENA,Europe,critical,1
1201.0,1.0,3.417,2.729,0.2142,450.93,9.525,sea,standard,Africa,MENA,normal,1
1455.7,2.67,2.004,1.213,0.3273,2296.45,4.788,air,standard,MENA,Africa,low,0
6925.0,6.69,3.021,4.95,0.3342,56115.92,8.371,sea,standard,MENA,Asia,low,1
7098.0,4.83,4.559,3.266,0.1715,12219.63,8.761,air,standard,MENA,MENA,normal,1
2219.5,2.23,1.219,1.654,0.4069,1319.53,8.36,sea,standard,Europe,Europe,normal,1
4254.1,2.44,1.234,0.359,0.1482,4175.17,7.064,road,low_cost,Asia,MENA,normal,1
2011.3,1.0,1.266,6.899,0.3894,1277.41,4.6,sea,standard,Asia,Europe,normal,1
2989.7,2.62,1.404,4.176,0.1712,1215.55,6.343,sea,premium,MENA,Asia,high,1
4488.0,4.93,1.964,4.2,0.6797,5977.43,5.074,sea,standard,Europe,Asia,normal,1
1359.1,1.11,5.982,2.79,0.0905,11127.93,4.63,road,standard,Europe,Asia,high,1
1906.7,3.35,2.612,3.296,0.1065,64079.77,5.138,sea,standard,MENA,Asia,low,1
3354.4,1.0,0.35,4.224,0.2527,2790.31,9.448,rail,standard,MENA,Africa,normal,1
1881.5,1.69,0.68,2.803,0.4511,8650.15,6.047,rail,standard,Europe,Africa,low,1
765.2,1.0,1.909,2.873,0.0306,8028.19,4.711,road,standard,Africa,MENA,critical,0
542.1,1.0,3.787,2.91,0.3326,500.17,4.833,rail,standard,Africa,Asia,normal,1
938.5,2.07,1.354,5.697,0.2087,5556.66,3.512,sea,low_cost,Africa,MENA,low,1
4742.8,3.3,1.835,1.495,0.4717,855.5,3.684,sea,standard,Asia,Africa,normal,1
2786.3,2.88,1.314,1.519,0.0635,3382.86,3.301,air,premium,Asia,MENA,normal,0
4339.0,5.83,5.951,1.2,0.2554,15924.5,6.841,air,standard,Africa,Africa,normal,1
6188.2,5.16,2.853,3.351,0.0761,2767.58,10.0,air,low_cost,MENA,MENA,high,1
9256.5,5.02,5.366,0.839,0.4227,2863.9,4.982,road,low_cost,Europe,Asia,normal,1
714.4,1.0,2.535,4.375,0.0941,794.97,5.916,road,premium,MENA,Africa,normal,1
323.3,3.07,3.391,4.08,0.1849,4734.41,5.779,air,standard,Africa,Europe,low,1
5646.3,3.21,2.587,4.937,0.084,2420.59,6.034,air,low_cost,Africa,Africa,low,1
2377.4,1.04,4.766,6.554,0.2636,4272.93,3.541,road,low_cost,Africa,MENA,normal,1
3056.7,2.82,1.246,2.645,0.2787,941.78,5.851,road,standard,Africa,Asia,low,1
1080.3,1.0,3.25,1.102,0.0417,3142.11,5.692,sea,standard,Europe,Europe,normal,0
4786.4,4.99,1.281,1.062,0.2753,181.44,3.118,sea,low_cost,Europe,Asia,normal,1
3427.5,3.09,1.987,3.05,0.2104,586.0,9.121,sea,standard,Europe,Africa,normal,1
3757.2,3.64,1.567,6.965,0.2053,2961.06,3.614,sea,standard,Europe,Africa,normal,1
3470.2,3.88,2.846,2.74,0.4861,6657.41,6.184,road,standard,Africa,MENA,normal,1
5410.4,5.56,2.413,6.8,0.1049,2809.01,5.46,air,standard,Europe,Europe,normal,1
7717.1,3.68,4.569,6.369,0.2579,6981.49,4.556,sea,low_cost,Africa,Asia,normal,1
2880.0,5.16,3.38,0.523,0.1949,29833.58,5.607,sea,standard,MENA,Africa,normal,1
1599.6,4.37,3.868,3.558,0.1544,10784.7,6.626,sea,standard,Asia,Asia,critical,1
1341.0,1.67,0.898,1.486,0.2508,15589.02,7.022,sea,low_cost,Europe,Europe,high,1
3054.3,1.0,0.334,7.148,0.5657,21029.16,8.989,air,standard,Europe,Africa,high,0
4642.4,3.86,1.353,0.045,0.1338,3110.55,4.873,sea,standard,Europe,Asia,high,0
1724.7,4.26,4.884,1.237,0.0322,463.11,4.231,sea,premium,Africa,Europe,high,1
340.3,1.0,0.983,2.149,0.1121,17805.04,5.023,air,standard,Africa,Europe,normal,0
58.6,1.0,6.349,6.968,0.3226,4459.88,6.745,sea,standard,Asia,Asia,normal,1
5850.4,4.14,0.915,4.171,0.0921,1405.02,5.106,road,standard,Europe,Africa,normal,1
1521.0,1.0,5.094,1.787,0.2784,9717.68,6.886,road,standard,Europe,Africa,low,1
2890.7,1.57,4.115,3.685,0.4028,3759.71,8.683,air,standard,Asia,Asia,normal,1
2697.2,1.78,1.806,6.223,0.2692,1674.57,5.338,air,low_cost,Africa,MENA,low,1
1094.1,1.0,3.487,2.146,0.2931,8485.33,5.093,road,standard,MENA,Europe,normal,1
2493.8,1.95,1.42,6.128,0.2967,989.45,6.199,air,standard,MENA,MENA,critical,1
1532.0,1.0,3.753,2.596,0.2779,4329.4,4.482,sea,premium,Asia,Europe,normal,1
1782.5,1.38,4.005,2.776,0.1658,2276.48,6.964,road,standard,MENA,Africa,critical,1
4468.0,5.23,6.434,0.508,0.1888,1255.6,6.42,sea,premium,Africa,Asia,normal,1
4351.4,3.69,1.374,1.824,0.4113,8004.53,3.937,air,standard,Asia,MENA,critical,1
4034.8,4.36,3.175,2.38,0.3622,879.99,5.013,sea,standard,Asia,Europe,low,1
2783.8,1.57,2.83,5.903,0.4845,872.93,8.131,rail,low_cost,MENA,Europe,critical,1
3192.8,4.05,2.381,5.312,0.7092,3820.04,5.168,sea,standard,MENA,Africa,normal,1
2977.6,2.31,6.918,3.147,0.1369,6197.83,4.988,rail,low_cost,MENA,MENA,normal,1
1309.6,1.0,2.284,5.702,0.2732,39911.05,6.212,sea,low_cost,Asia,Europe,normal,1
6006.1,4.51,2.746,3.453,0.438,997.93,4.242,sea,standard,MENA,Asia,low,1
4641.8,1.43,2.931,5.581,0.6602,7652.43,6.281,air,low_cost,Europe,MENA,low,1
2941.1,3.95,6.077,4.652,0.2741,11577.95,3.302,road,premium,Europe,MENA,high,1
8848.8,5.98,3.549,3.146,0.4145,3297.02,3.81,rail,standard,Europe,Africa,normal,1
2138.3,1.0,1.422,3.323,0.1344,4576.01,6.431,sea,standard,MENA,Asia,normal,1
896.0,1.0,3.187,1.066,0.4367,11150.78,6.228,sea,low_cost,Asia,Africa,normal,1
3137.9,2.74,4.042,5.96,0.1157,458.75,6.272,rail,low_cost,MENA,MENA,low,1
8377.3,5.71,2.431,1.42,0.35,29439.56,3.517,sea,premium,Africa,Asia,low,1
2049.2,3.48,4.91,3.759,0.4083,1133.77,6.388,sea,premium,Asia,Europe,high,1
4771.7,4.89,3.525,2.921,0.2181,1343.73,5.097,road,standard,Africa,MENA,normal,1
1103.8,3.66,2.272,4.825,0.1154,751.06,8.646,rail,standard,Europe,Asia,high,1
2821.3,1.0,3.431,1.652,0.4216,21530.48,5.891,sea,premium,Europe,MENA,high,1
4787.2,4.28,5.892,4.897,0.3835,21190.11,4.953,sea,standard,Europe,Africa,high,1
6178.3,4.07,2.295,3.833,0.2478,1017.95,5.709,air,standard,Europe,MENA,critical,1
335.7,1.0,4.216,2.635,0.2054,5580.51,8.015,sea,premium,MENA,Asia,normal,1
6453.1,6.8,1.474,3.602,0.2918,1073.93,5.622,road,premium,Asia,Africa,normal,1
4521.1,3.22,4.737,6.652,0.23,11149.81,3.763,sea,premium,Europe,Africa,low,1
153.0,1.0,3.372,0.411,0.4595,521.08,7.187,rail,premium,Europe,Africa,critical,1
1796.3,2.53,6.312,4.116,0.3534,4927.53,6.355,air,standard,MENA,Africa,normal,1
2763.2,1.23,1.75,3.218,0.3919,2226.8,5.769,sea,standard,MENA,Africa,high,1
4595.0,1.66,3.814,3.814,0.2088,12223.9,4.203,sea,standard,MENA,Asia,low,1
1444.2,2.63,1.085,2.678,0.3151,832.73,7.934,road,standard,Europe,Europe,normal,1
1069.6,1.0,1.253,4.565,0.1228,29510.94,8.015,air,premium,Africa,Asia,critical,1
6617.6,6.08,2.324,2.026,0.2918,35537.51,5.486,rail,standard,MENA,Europe,high,1
3037.7,1.43,4.847,3.786,0.2141,4628.14,7.537,air,standard,Africa,Europe,critical,1
1470.4,2.45,4.018,1.427,0.1783,3982.66,9.64,sea,premium,Africa,Europe,high,1
1087.1,2.15,1.265,1.972,0.4223,21743.69,4.802,sea,premium,Africa,MENA,normal,1
2733.3,1.09,1.956,3.118,0.1622,29321.86,7.82,road,premium,Europe,Asia,low,1
1338.7,1.0,3.776,2.074,0.2437,713.95,6.356,sea,premium,Africa,Asia,high,1
1169.1,2.51,3.149,4.281,0.2237,3081.59,10.0,air,standard,Asia,MENA,normal,1
3776.5,3.45,1.955,1.555,0.1476,6245.71,6.22,sea,standard,Africa,Asia,high,1
2267.4,1.72,3.857,3.514,0.4565,10733.2,5.74,road,standard,MENA,Europe,low,1
2756.5,3.42,0.758,2.183,0.2174,62253.96,8.269,road,standard,MENA,Africa,critical,1
1705.9,2.3,1.775,2.606,0.7349,310.3,8.921,road,premium,MENA,Africa,normal,1
4078.9,3.43,3.56,5.912,0.0969,9265.77,5.462,air,low_cost,MENA,Asia,normal,1
7858.2,3.92,1.053,2.69,0.1362,27725.17,4.68,rail,standard,MENA,Asia,low,1
6553.4,3.19,4.188,4.246,0.1552,5755.6,4.576,air,standard,Europe,Africa,high,1
2478.1,2.03,0.888,0.744,0.3926,1748.36,3.418,sea,premium,Africa,MENA,normal,1
4473.8,1.6,4.265,1.258,0.2232,2253.21,5.971,rail,premium,Asia,Asia,normal,1
4280.5,2.22,0.708,3.719,0.3404,374.43,7.229,road,standard,Europe,Asia,high,1
2044.2,1.0,2.27,1.737,0.4675,35875.81,3.275,sea,standard,Asia,Africa,critical,1
3311.7,3.35,4.735,4.949,0.2271,28593.87,5.46,air,premium,Africa,Asia,normal,1
5738.8,3.06,3.118,1.777,0.5667,9026.13,7.003,air,standard,Asia,Africa,low,1
3421.5,3.0,1.64,1.873,0.1291,2439.21,5.255,rail,premium,MENA,Europe,normal,0
2354.6,4.13,5.172,3.177,0.3702,9569.25,6.987,sea,standard,Asia,MENA,low,1
3498.9,1.68,1.799,6.365,0.1283,2748.05,7.02,air,standard,Europe,Africa,low,1
6820.2,4.65,1.336,7.847,0.2353,4015.33,5.315,sea,premium,Asia,Europe,normal,0
4516.2,3.35,4.839,3.601,0.3455,2361.14,4.388,road,premium,Europe,Europe,normal,1
1512.9,1.28,1.527,1.633,0.1504,1449.3,4.22,air,premium,MENA,MENA,critical,0
960.6,1.0,4.256,2.51,0.173,18375.01,10.0,air,standard,Asia,MENA,high,1
3119.8,1.36,3.702,3.601,0.5526,2227.32,8.078,air,low_cost,Africa,Europe,normal,1
1043.0,3.23,2.382,0.901,0.0373,1784.35,4.575,sea,standard,Africa,Asia,critical,0
640.2,1.25,3.215,5.396,0.4852,1060.57,7.444,sea,standard,Africa,Europe,low,1
2171.9,2.57,3.027,4.438,0.2656,11731.9,4.668,road,low_cost,MENA,Asia,normal,1
870.0,1.0,2.883,3.889,0.3927,20893.45,5.38,sea,premium,Europe,MENA,low,1
2041.9,2.02,2.352,3.486,0.2421,1008.02,5.942,sea,premium,MENA,Africa,normal,1
3184.6,3.26,2.066,3.198,0.1145,3539.95,7.335,air,standard,Europe,MENA,low,1
1415.0,2.51,1.988,5.204,0.1393,4809.02,4.852,road,premium,Africa,MENA,normal,1
972.0,2.69,2.659,2.261,0.2135,1637.19,4.351,road,standard,Europe,Europe,low,1
3190.7,4.59,3.15,2.37,0.1365,1777.04,4.024,sea,standard,Asia,Africa,high,1
12290.9,8.78,3.266,0.815,0.1651,16523.47,5.607,rail,premium,Europe,Asia,normal,1
3081.6,4.29,0.207,2.007,0.1674,10209.95,4.114,air,standard,Africa,Europe,normal,0
1636.9,2.77,4.752,0.919,0.2273,3947.92,5.038,road,standard,Africa,Asia,normal,1
1696.5,1.38,3.991,0.505,0.1296,270.13,3.338,air,standard,Europe,Europe,normal,0
444.1,1.0,2.291,2.51,0.4381,668.79,4.961,sea,low_cost,MENA,Europe,normal,1
1482.9,1.0,1.271,5.517,0.1016,28684.06,3.869,road,standard,MENA,MENA,low,0
3311.0,2.47,1.246,1.027,0.5456,1039.1,6.688,rail,low_cost,Europe,Asia,high,1
2422.8,4.0,0.689,3.271,0.1861,21434.6,4.831,rail,premium,Asia,MENA,low,0
4990.9,4.42,1.128,3.221,0.3241,6777.83,6.365,rail,premium,MENA,Asia,critical,1
1570.6,2.41,2.639,2.043,0.2619,805.87,5.01,air,standard,MENA,Europe,normal,1
2438.3,1.37,0.481,3.314,0.1457,769.46,6.96,rail,standard,Africa,Europe,low,1
3017.8,2.94,0.196,1.49,0.1599,1813.86,4.341,air,standard,Asia,Asia,normal,0
4214.2,1.82,0.227,3.531,0.066,38446.96,3.17,road,low_cost,Asia,Asia,critical,0
7190.6,5.18,1.06,3.363,0.167,26908.86,7.701,air,low_cost,Europe,MENA,critical,1
239.8,2.48,2.575,7.477,0.2317,6480.86,6.252,sea,low_cost,MENA,Europe,normal,1
616.2,1.0,0.247,5.613,0.0974,1344.35,3.922,sea,standard,MENA,Africa,low,1
3133.2,1.71,1.476,2.59,0.439,476.37,3.628,air,standard,MENA,Asia,normal,1
1635.2,2.75,4.62,1.313,0.1507,7486.59,8.899,rail,premium,MENA,Asia,normal,1
2584.1,4.76,4.239,2.218,0.2208,2854.35,5.561,air,premium,Africa,MENA,normal,1
2810.1,3.47,1.477,2.488,0.1332,17754.44,6.577,air,premium,Europe,Africa,high,0
2410.0,1.91,1.232,4.468,0.1809,4086.91,7.261,air,standard,Asia,Africa,high,1
5979.0,4.11,2.871,2.421,0.149,816.47,5.926,sea,premium,Asia,Africa,high,1
6210.4,4.35,1.615,0.679,0.0712,3421.45,4.751,sea,standard,Europe,Asia,high,0
1570.6,3.39,2.581,5.665,0.2974,1896.25,4.309,road,standard,Europe,Asia,critical,1
2686.5,1.08,1.88,5.447,0.339,5494.3,4.745,rail,standard,Asia,Asia,high,1
1215.5,3.85,1.783,7.119,0.1641,4049.6,5.434,rail,standard,Africa,Europe,normal,1
536.4,2.9,1.645,2.255,0.1213,90110.14,4.393,road,premium,MENA,Europe,low,0
14572.1,8.61,1.931,3.845,0.249,9150.01,3.597,sea,standard,Europe,Africa,normal,1
800.6,1.0,2.188,2.912,0.1007,8943.56,7.255,rail,low_cost,MENA,Africa,normal,1
592.4,1.0,2.083,1.385,0.2091,5068.64,6.204,rail,standard,MENA,Africa,normal,1
2429.2,3.34,1.226,2.941,0.2247,6785.81,7.627,sea,standard,MENA,Africa,critical,1
1234.2,1.0,4.358,6.763,0.1192,43807.67,4.691,sea,low_cost,Asia,MENA,high,1
5654.1,3.47,5.127,7.965,0.0784,2367.67,6.552,air,standard,MENA,Europe,normal,1
2198.5,3.39,1.529,2.124,0.2321,7617.14,5.373,air,standard,Asia,Asia,low,1
772.2,1.0,6.69,3.123,0.355,2044.47,5.621,air,premium,MENA,Africa,low,1
658.8,1.68,1.468,4.496,0.0808,926.85,7.971,air,standard,Asia,Europe,normal,1
2398.2,1.22,2.542,6.672,0.5725,29147.36,3.803,road,premium,MENA,Africa,normal,1
8367.5,6.54,4.164,4.991,0.0858,3466.33,4.985,sea,standard,MENA,Africa,low,1
4030.9,4.33,4.525,1.261,0.0359,11799.57,5.218,air,premium,MENA,Africa,low,0
4001.2,3.59,2.864,5.607,0.1441,5344.87,4.295,sea,standard,Africa,Africa,low,1
5306.2,4.46,7.352,2.26,0.2883,6902.14,5.135,sea,low_cost,MENA,MENA,high,0
3023.8,3.39,1.231,5.17,0.0405,7989.21,4.928,road,low_cost,MENA,Africa,normal,1
2373.0,4.0,3.472,1.36,0.3243,6588.64,5.674,road,standard,MENA,Europe,normal,1
4380.4,4.61,3.535,5.605,0.1282,146.53,5.92,sea,standard,MENA,Asia,normal,1
1042.4,1.0,3.267,2.673,0.2739,1659.22,7.04,road,standard,Europe,Asia,low,1
6465.7,6.4,3.463,4.155,0.3776,9292.05,5.921,road,premium,Europe,MENA,normal,1
3638.8,3.3,3.643,6.41,0.1386,920.42,6.001,air,standard,MENA,Europe,low,1
1667.7,1.59,1.06,3.016,0.0964,846199.32,6.409,sea,standard,Europe,MENA,normal,1
1221.3,1.0,2.88,4.532,0.2052,4964.77,8.1,road,standard,Africa,Asia,normal,1
1729.0,1.59,3.192,0.403,0.1504,5727.1,4.436,sea,premium,Europe,Asia,normal,0
2598.3,1.0,1.862,3.973,0.3168,5647.97,3.766,air,standard,Africa,Asia,normal,1
1614.3,1.7,0.343,2.319,0.2878,2672.51,6.23,road,premium,Africa,Africa,normal,1
357.0,1.3,3.068,3.342,0.0842,30628.63,8.323,road,standard,Africa,MENA,critical,1
3817.4,1.83,7.771,1.809,0.3024,5601.49,4.563,sea,standard,MENA,Europe,normal,1
1690.1,2.37,1.983,2.791,0.3267,3859.31,4.234,air,standard,Africa,Asia,normal,0
1191.9,1.0,2.565,5.642,0.4147,4209.29,7.832,air,standard,Europe,Africa,normal,1
1601.9,2.11,4.581,5.178,0.3432,3122.63,4.963,road,low_cost,MENA,Europe,high,1
3682.1,1.59,1.37,2.261,0.1238,3155.42,8.023,road,standard,Europe,Asia,normal,1
3846.2,7.2,0.535,2.417,0.1122,31323.02,8.105,sea,low_cost,Africa,MENA,critical,1
1575.3,1.17,2.45,3.41,0.1855,2516.26,6.112,sea,premium,Europe,MENA,normal,1
984.9,1.0,3.339,4.881,0.125,18668.11,8.275,sea,standard,Africa,Asia,normal,1
2802.8,1.0,3.732,1.349,0.3411,83594.53,5.6,road,standard,MENA,Europe,normal,1
3550.9,4.13,2.483,2.895,0.1155,14684.41,6.613,sea,standard,MENA,Europe,normal,1
4871.4,1.61,1.588,6.573,0.3563,2492.15,5.072,air,premium,MENA,MENA,normal,1
333.1,1.0,1.774,0.709,0.0647,2921.77,7.064,sea,standard,Africa,Africa,critical,0
928.6,1.0,2.321,3.934,0.072,6725.07,4.157,rail,standard,Africa,Africa,low,0
438.7,1.0,2.107,3.797,0.0806,165.69,6.173,air,low_cost,Asia,Africa,normal,1
3038.7,1.93,5.393,3.412,0.4966,2029.95,4.74,sea,standard,Asia,Asia,normal,1
3090.3,1.2,4.027,2.22,0.5122,6457.24,6.937,sea,standard,MENA,Asia,low,1
1199.0,1.0,1.289,2.504,0.1092,1225.43,7.386,sea,standard,Asia,Asia,normal,1
4397.7,2.91,0.759,1.399,0.3383,4028.21,5.75,rail,standard,Africa,MENA,low,1
1380.7,3.2,4.963,1.841,0.192,1449.32,5.173,sea,standard,Asia,Africa,high,1
1990.0,1.0,4.175,2.684,0.2753,78966.21,7.844,air,standard,Africa,Asia,low,1
1742.3,2.43,2.709,3.339,0.3347,48729.92,3.578,air,standard,MENA,Africa,high,1
564.6,1.0,6.712,2.763,0.0772,2740.5,7.858,sea,premium,Europe,Asia,normal,1
534.1,1.99,1.616,1.392,0.4854,2624.91,7.234,rail,premium,Asia,Asia,high,1
958.8,2.04,1.157,5.047,0.0603,400.83,3.681,air,standard,Asia,MENA,normal,0
1315.8,1.67,3.547,1.801,0.2224,10135.42,5.239,sea,standard,MENA,Africa,critical,1
2865.3,2.94,3.172,1.399,0.1908,8398.8,7.569,sea,standard,Asia,Europe,critical,1
2210.6,3.65,2.332,4.451,0.0577,3882.43,4.085,air,standard,Europe,Europe,normal,0
971.2,1.0,6.187,5.133,0.3966,5024.1,5.641,air,premium,MENA,MENA,critical,1
1204.4,1.0,0.613,3.269,0.4355,6277.24,8.37,sea,standard,Europe,Asia,normal,1
2496.8,3.07,0.774,5.024,0.056,3891.83,5.609,air,standard,MENA,Africa,normal,1
5200.4,6.36,1.78,3.486,0.2693,1653.58,3.268,air,standard,MENA,Africa,normal,1
2558.7,2.94,2.608,3.088,0.1926,47715.23,6.448,road,standard,Africa,Asia,normal,1
1363.8,2.91,4.577,2.072,0.1062,960.87,4.586,air,standard,Asia,Asia,low,1
1343.9,1.0,4.352,3.264,0.3391,9341.33,5.754,rail,standard,Europe,Asia,normal,1
3193.3,1.0,4.764,4.957,0.1616,2940.48,8.758,sea,standard,Europe,MENA,high,1
2385.5,1.0,1.979,4.799,0.2499,7956.31,7.517,air,low_cost,Asia,Africa,normal,1
3380.9,5.16,3.344,5.863,0.5873,34791.33,7.079,sea,premium,Asia,Africa,low,1
2074.3,1.49,4.241,0.605,0.441,1338.25,5.344,road,standard,Africa,Asia,normal,1
739.5,1.0,2.523,1.516,0.4123,4126.37,6.005,sea,standard,Europe,Europe,normal,1
2056.7,1.0,7.309,3.587,0.4161,7165.62,6.502,sea,standard,Asia,Asia,normal,1
6164.1,2.42,3.292,2.001,0.5519,727.42,4.654,road,premium,Europe,Asia,normal,1
1790.1,2.92,2.627,1.897,0.4233,14299.93,7.895,sea,standard,Europe,Asia,normal,1
102.5,1.0,3.959,2.399,0.5027,2696.34,7.398,air,standard,MENA,Asia,low,1
2302.8,1.0,4.659,2.709,0.2405,2447.09,4.587,road,standard,Asia,Asia,low,1
1598.0,1.37,2.687,2.32,0.3207,655.96,5.646,sea,standard,MENA,MENA,normal,1
819.9,1.0,0.803,2.431,0.4018,5848.93,8.377,air,standard,Africa,MENA,high,1
3655.5,3.54,3.563,1.452,0.134,2572.0,7.319,air,standard,Europe,Asia,high,1
7843.3,6.84,0.44,1.166,0.1111,944.51,6.86,air,standard,Africa,Africa,normal,0
1558.9,1.0,2.548,1.064,0.0483,1213.37,6.9,air,low_cost,Africa,Europe,normal,0
4279.6,2.59,0.662,4.672,0.2577,1876.33,5.826,sea,standard,Europe,Africa,high,1
3210.2,2.01,0.695,1.584,0.201,23647.48,4.365,air,standard,MENA,MENA,high,1
2894.2,4.33,1.956,0.75,0.2899,2933.39,4.063,sea,standard,Europe,Europe,high,1
2193.5,1.0,3.789,5.505,0.3506,13658.66,7.407,road,standard,Asia,Africa,normal,1
3611.6,1.06,1.332,5.991,0.1602,2150.54,4.216,air,low_cost,MENA,MENA,low,1
5789.1,4.39,3.684,3.59,0.1546,109510.81,5.59,road,standard,MENA,Africa,high,1
1937.7,2.4,4.508,5.435,0.3579,26326.43,6.474,air,low_cost,MENA,Europe,critical,1
