route_distance_km,planned_transit_days,customs_complexity_score,weather_risk_score,historical_route_delay_rate,cargo_value_usd,port_congestion_score,shipment_mode,carrier_type,origin_region,destination_region,shipment_priority,is_delayed
3263.5,3.16,1.735,3.922,0.1947,64562.74,0.98,air,standard,MENA,MENA,high,0
1469.4,1.39,3.787,0.041,0.1138,8529.7,0.538,road,standard,Asia,Europe,normal,0
4309.6,6.1,4.068,5.385,0.2067,3249.1,3.952,air,premium,Africa,Africa,normal,1
4419.9,2.21,2.558,2.63,0.4087,981.87,2.583,sea,premium,Asia,Asia,normal,1
11018.0,8.2,4.579,2.87,0.332,10228.35,0.601,sea,standard,Europe,Europe,normal,1
2344.6,1.16,1.253,3.156,0.3199,20290.11,3.667,air,premium,Africa,MENA,normal,0
1441.0,1.0,2.167,0.739,0.2989,1841.44,2.083,air,standard,Africa,Asia,normal,0
353.2,2.73,4.653,3.015,0.4607,4342.3,3.856,sea,low_cost,Africa,Asia,high,1
2369.3,3.23,4.137,0.876,0.2013,10019.36,1.679,rail,standard,Asia,Europe,high,0
1177.5,1.0,0.962,3.269,0.29,1574.87,1.798,air,standard,MENA,MENA,normal,0
2918.9,1.0,2.702,2.732,0.0357,850.41,2.915,sea,premium,Europe,MENA,normal,0
3391.5,3.2,4.664,4.823,0.5343,11528.08,1.06,sea,low_cost,MENA,Africa,normal,1
1256.1,1.0,0.885,2.632,0.2838,3294.96,1.498,sea,standard,Europe,MENA,normal,0
241.1,1.0,3.146,0.474,0.2395,27421.14,1.976,air,premium,Africa,MENA,normal,0
2013.6,1.0,2.928,4.715,0.3908,42567.76,1.352,rail,premium,Europe,MENA,normal,1
2328.8,2.0,1.315,5.929,0.3295,991.05,2.705,road,standard,Asia,Africa,normal,1
2636.0,2.79,0.849,2.576,0.2351,5079.3,0.977,sea,standard,MENA,Europe,normal,0
6353.5,6.98,1.514,1.963,0.4884,7826.35,2.82,sea,standard,Europe,MENA,high,1
1609.9,1.0,5.874,1.669,0.1008,4234.65,0.473,road,low_cost,Africa,MENA,normal,0
2138.6,1.78,2.359,5.052,0.171,19433.21,2.925,sea,standard,Europe,MENA,low,1
1302.8,1.1,2.245,5.627,0.0788,1463.58,1.46,sea,standard,Europe,Europe,normal,0
1415.7,3.22,1.988,4.867,0.3356,4500.95,2.686,road,standard,MENA,Africa,normal,1
1008.1,1.0,2.478,2.852,0.0428,25691.59,6.274,sea,standard,Africa,Europe,normal,1
4026.7,4.57,3.239,5.621,0.6547,5852.5,1.917,road,premium,MENA,Asia,low,1
4232.9,2.26,2.381,5.687,0.0193,10141.98,3.266,road,premium,Africa,Europe,low,0
2876.7,1.62,2.415,2.2,0.169,2287.6,1.444,sea,standard,Europe,MENA,normal,0
700.0,1.0,2.534,3.518,0.1319,1048.93,1.291,road,premium,Africa,Europe,normal,1
2538.7,4.02,0.467,2.23,0.416,2737.33,2.687,rail,standard,Africa,MENA,low,1
251.7,1.0,1.907,3.721,0.0661,7527.68,1.96,road,standard,Europe,MENA,normal,0
2679.5,1.0,4.316,2.943,0.2824,1369.4,6.674,road,standard,Asia,Europe,normal,1
2767.8,3.24,5.639,3.54,0.0645,1624.3,1.944,air,premium,Europe,MENA,low,0
2841.9,2.2,0.77,1.077,0.3738,2345.91,4.373,road,standard,Africa,Europe,normal,1
997.9,2.2,1.751,1.696,0.1518,5566.57,2.341,road,standard,MENA,Asia,high,0
2059.5,2.9,2.618,2.254,0.3947,202.06,2.522,sea,premium,Europe,MENA,normal,1
3543.3,6.09,3.035,1.953,0.2521,8377.29,1.17,rail,standard,MENA,Europe,normal,1
7268.5,4.48,1.557,2.072,0.3361,19461.78,7.071,sea,standard,Europe,Africa,high,1
1974.7,2.65,0.976,5.604,0.2392,5115.45,1.431,rail,low_cost,Asia,Europe,low,1
1284.1,1.0,0.74,2.017,0.0506,3296.26,5.84,sea,standard,MENA,MENA,high,0
5108.8,5.42,4.582,2.601,0.4286,14000.19,4.703,air,premium,Europe,Africa,critical,1
5268.9,4.77,2.952,3.403,0.2491,39205.64,1.95,sea,low_cost,Asia,Africa,normal,1
3840.5,3.17,4.58,3.262,0.4398,2122.78,5.074,sea,premium,Africa,MENA,normal,0
3087.1,2.34,2.199,1.335,0.3531,3712.58,2.152,road,standard,MENA,Europe,normal,1
927.7,3.4,1.252,2.998,0.3123,6853.95,2.403,sea,standard,Asia,MENA,normal,1
2634.7,1.48,2.569,2.769,0.5944,2434.43,0.268,sea,standard,Asia,Asia,normal,1
8109.7,5.86,0.916,2.893,0.399,4865.11,2.689,rail,standard,Europe,Asia,normal,1
3277.0,2.21,1.908,6.938,0.274,1966.57,3.383,rail,standard,Asia,Asia,normal,1
407.7,1.0,5.577,5.314,0.0676,15953.85,5.763,road,standard,Africa,Africa,critical,1
2710.0,2.63,4.122,3.042,0.2093,60664.01,4.228,sea,premium,MENA,Europe,low,1
4790.7,4.82,5.801,5.666,0.2727,1135.95,1.679,road,premium,Asia,Africa,low,0
6487.9,5.11,1.262,2.699,0.4264,6887.49,2.812,sea,premium,Asia,Europe,critical,1
5171.8,4.37,0.74,5.23,0.3172,474.21,2.204,sea,standard,Africa,Asia,low,1
1057.0,1.0,4.4,3.338,0.2875,5646.0,2.55,rail,premium,Europe,Europe,normal,1
1110.4,2.94,4.22,6.76,0.2427,7589.63,2.904,air,standard,Africa,Asia,normal,1
1806.1,1.0,2.031,3.489,0.2572,4803.57,2.691,sea,premium,Europe,Europe,critical,0
17964.8,13.67,2.985,2.372,0.412,147817.15,1.557,road,standard,Africa,Africa,normal,1
9974.3,8.41,3.861,2.509,0.1608,11195.41,1.965,road,low_cost,Asia,Asia,normal,1
4364.3,3.17,0.913,3.036,0.3596,15061.45,5.313,air,standard,Asia,Africa,high,0
447.8,1.0,4.239,4.191,0.3493,278.62,3.615,rail,premium,Africa,Europe,normal,1
6458.7,5.82,5.317,4.468,0.2533,29692.04,5.115,sea,standard,Asia,Europe,critical,1
4603.6,3.16,3.044,0.913,0.3625,720.0,3.699,rail,standard,Europe,MENA,critical,1
1460.7,1.0,1.06,2.455,0.3192,4717.24,5.698,sea,standard,Asia,MENA,normal,1
4140.8,3.81,3.025,1.24,0.1163,27845.92,2.312,sea,low_cost,Europe,Africa,normal,1
1255.6,1.25,1.116,1.629,0.3822,33571.68,2.519,sea,premium,Europe,Africa,normal,1
1185.4,1.64,0.747,2.15,0.3978,12222.46,3.679,air,premium,Europe,MENA,normal,0
1355.9,1.0,3.805,4.014,0.3833,932.86,5.295,air,premium,Europe,Africa,normal,1
914.6,1.0,2.882,1.456,0.2152,59349.52,2.182,sea,standard,Asia,Europe,normal,1
3562.5,1.7,3.552,4.705,0.4924,63551.79,1.144,road,low_cost,Europe,Europe,critical,1
1022.2,1.03,0.853,6.519,0.3951,3792.32,3.081,sea,standard,Africa,MENA,critical,1
4198.2,1.59,3.229,0.579,0.1207,755.79,4.858,rail,premium,Asia,Africa,normal,0
1988.1,2.04,2.136,2.051,0.2107,428.47,3.017,sea,standard,Europe,Asia,high,1
1817.0,2.54,2.971,4.713,0.184,8491.29,5.279,air,standard,MENA,Asia,critical,1
963.2,1.92,2.982,0.709,0.5226,38556.94,3.683,sea,standard,Asia,Africa,normal,1
1314.7,1.0,1.176,3.498,0.142,977.72,5.73,road,low_cost,Africa,Africa,normal,1
4031.9,2.23,3.47,2.2,0.3529,771.4,0.522,road,low_cost,Asia,Africa,low,1
2949.6,1.3,2.147,1.906,0.2217,7510.05,6.579,sea,low_cost,Asia,MENA,high,1
3099.8,2.0,3.309,2.083,0.1531,1597.25,5.871,road,low_cost,Asia,MENA,high,0
1576.9,4.42,3.446,4.046,0.0719,7240.96,2.12,sea,standard,Asia,Asia,critical,1
598.8,1.78,3.157,4.489,0.5967,13614.77,0.668,air,premium,Africa,Europe,normal,1
664.4,1.0,1.32,4.924,0.0675,4902.82,1.706,air,standard,MENA,MENA,normal,0
878.5,2.0,3.132,3.875,0.1226,12022.02,2.021,road,premium,Africa,MENA,normal,0
1337.0,1.0,4.122,5.163,0.5192,22841.69,3.421,sea,premium,Europe,Europe,high,1
1506.3,1.0,2.85,3.129,0.2237,730.77,3.034,rail,standard,Europe,Africa,high,1
2013.4,1.0,2.39,3.275,0.4451,12623.51,3.042,air,low_cost,Asia,Asia,normal,1
4638.8,2.97,2.579,5.202,0.1795,10451.5,5.338,air,low_cost,MENA,Asia,low,1
4829.3,5.26,4.294,2.768,0.0245,4058.36,0.634,sea,standard,Africa,Africa,normal,0
3034.9,1.14,1.319,3.816,0.142,3314.17,3.809,sea,standard,Asia,MENA,critical,0
4200.6,3.03,1.244,4.003,0.137,11777.53,3.71,rail,premium,MENA,MENA,high,0
2933.5,1.78,3.805,2.989,0.0985,27154.89,3.416,sea,low_cost,Africa,Africa,critical,1
2684.6,1.76,2.992,2.037,0.1107,10820.22,4.242,road,premium,MENA,MENA,normal,0
5143.7,5.39,3.339,3.848,0.2469,632.35,6.081,road,standard,MENA,Asia,normal,0
1751.2,1.0,3.792,1.716,0.1465,7408.95,1.837,road,standard,MENA,MENA,normal,0
1072.9,2.77,3.494,4.091,0.1384,8165.04,4.402,sea,standard,Europe,Europe,normal,1
2998.0,3.77,4.508,2.932,0.3821,1139.05,1.785,air,premium,MENA,Africa,normal,1
2496.3,1.0,0.846,2.315,0.2643,42920.05,2.625,road,standard,Africa,Africa,normal,0
778.7,1.0,1.016,0.843,0.3301,2844.96,2.732,air,standard,Europe,MENA,normal,0
509.5,1.06,2.263,1.699,0.2571,4942.6,4.64,rail,standard,Europe,MENA,normal,1
1234.2,1.0,1.028,4.559,0.0875,39266.7,2.199,road,standard,MENA,MENA,normal,0
2515.8,1.0,2.067,1.374,0.2397,31086.99,2.117,road,standard,Asia,Europe,low,0
2054.8,1.0,2.171,2.206,0.3369,12367.75,3.453,road,standard,Europe,Asia,high,1
14673.4,11.92,2.783,4.035,0.1014,16390.63,6.021,sea,low_cost,Asia,Asia,low,1
865.4,1.89,0.867,4.707,0.1459,19764.02,8.883,air,standard,Asia,Africa,normal,0
2571.4,1.92,1.965,5.152,0.0835,64058.66,1.936,sea,premium,Africa,Europe,normal,0
4584.4,3.81,3.637,3.551,0.3374,3002.22,3.257,air,standard,Asia,Asia,critical,1
1387.4,1.62,3.172,0.593,0.3534,7799.03,5.104,rail,standard,Asia,MENA,high,1
1367.6,2.31,1.993,0.703,0.2433,25851.35,1.143,sea,standard,Africa,Europe,high,0
1946.3,1.0,2.091,6.082,0.0993,1427.9,0.55,air,standard,Africa,MENA,normal,0
1611.0,1.79,1.842,3.332,0.1523,1108.25,2.627,road,standard,Africa,Asia,low,0
1822.3,3.38,0.621,4.458,0.14,2657.04,1.474,sea,standard,Asia,Asia,normal,0
2129.2,2.56,4.221,2.14,0.0322,1499.04,3.036,sea,low_cost,Europe,Europe,normal,1
3122.8,2.41,2.337,4.158,0.1301,4114.37,6.684,rail,premium,Africa,Africa,low,1
5677.0,4.12,3.172,4.426,0.0844,9516.34,1.199,sea,standard,Asia,Africa,normal,1
6225.1,5.65,3.586,0.677,0.0782,308.55,1.801,sea,standard,Asia,MENA,normal,1
3431.7,1.78,7.042,4.007,0.4523,4711.06,3.296,sea,standard,Africa,MENA,normal,0
1303.1,1.0,1.133,5.394,0.3353,22886.26,6.283,road,premium,MENA,Africa,normal,1
8449.5,4.79,4.198,1.884,0.0907,9728.19,2.51,sea,low_cost,Africa,MENA,normal,1
3690.1,1.0,1.574,3.193,0.2026,15846.74,2.582,sea,standard,Africa,Asia,normal,1
5659.2,4.25,5.577,1.118,0.3715,12445.46,5.096,rail,premium,Asia,MENA,normal,1
869.6,1.0,3.517,1.733,0.0741,6104.03,2.928,air,standard,MENA,MENA,critical,0
2172.0,3.14,2.655,1.731,0.0715,2223.47,1.626,sea,premium,Africa,Europe,normal,0
8232.6,4.67,1.187,3.59,0.0861,5438.96,2.287,sea,standard,Africa,Asia,low,0
5535.8,4.63,0.411,1.97,0.3052,10391.29,0.895,sea,standard,Asia,Europe,low,0
7583.1,7.44,3.293,1.274,0.2073,75924.94,5.227,sea,premium,Asia,MENA,normal,1
7780.9,7.62,3.376,4.472,0.1972,2952.03,6.209,air,low_cost,Europe,Africa,normal,1
6402.9,4.94,1.623,2.632,0.1664,50003.73,1.853,sea,premium,Asia,MENA,high,0
4179.4,3.43,1.691,6.297,0.2813,32202.86,1.714,road,standard,MENA,Europe,low,1
2665.1,2.98,2.348,0.246,0.2457,3636.33,1.297,road,standard,Africa,Asia,normal,0
2277.4,5.03,1.545,7.135,0.4038,12039.55,2.39,air,standard,Europe,Africa,normal,1
1610.2,3.18,4.793,5.177,0.2305,2539.01,4.501,air,standard,Africa,MENA,high,1
1625.3,1.0,1.425,2.635,0.055,4486.59,4.316,sea,low_cost,Asia,Europe,low,1
147.6,1.03,2.206,4.024,0.3093,3648.97,4.172,sea,low_cost,Asia,MENA,normal,1
5615.9,4.28,4.518,3.107,0.4706,1202.96,2.47,sea,standard,Africa,Asia,normal,1
2868.2,2.64,2.431,2.952,0.4067,547.11,2.035,road,low_cost,Europe,Europe,normal,1
4767.4,4.11,1.745,5.543,0.4005,422.76,1.937,road,standard,Europe,MENA,normal,1
3054.5,1.0,2.82,5.114,0.2346,433.97,1.964,road,standard,MENA,Africa,high,1
2410.8,2.8,4.762,2.983,0.3791,81804.07,1.847,rail,low_cost,Asia,Asia,normal,1
2169.6,3.29,1.983,3.573,0.4134,365.56,4.052,sea,premium,Asia,Europe,high,1
5094.4,3.42,3.027,3.478,0.316,876.43,1.353,air,premium,Africa,Africa,low,0
3404.1,2.06,1.093,5.167,0.2958,774.22,1.244,road,low_cost,Europe,MENA,critical,1
6883.7,4.46,5.481,2.655,0.1395,10397.15,2.824,air,standard,Europe,Europe,normal,1
3371.6,1.73,2.99,2.214,0.2765,1402.13,3.144,air,low_cost,MENA,MENA,normal,1
832.4,1.0,2.834,2.179,0.3595,3377.61,2.947,sea,premium,Europe,Europe,normal,1
2665.9,1.57,1.233,5.879,0.1793,8234.49,1.169,rail,low_cost,Africa,Asia,high,1
837.3,1.65,4.573,4.617,0.1909,1053.44,5.992,air,standard,Europe,Europe,low,1
2216.5,1.68,3.89,5.088,0.067,5244.71,2.564,road,standard,Europe,Africa,high,1
1629.6,4.52,2.557,2.25,0.2606,56706.18,3.58,sea,low_cost,MENA,MENA,low,1
3058.7,2.35,0.94,2.894,0.1261,67026.69,0.932,air,standard,Asia,MENA,critical,0
1420.0,1.33,0.694,3.517,0.5927,6165.92,6.584,sea,low_cost,Africa,Africa,critical,1
1605.5,1.62,4.175,1.367,0.1802,656.8,4.158,road,premium,Europe,MENA,normal,1
3193.3,4.28,1.906,2.219,0.2111,4614.4,7.289,sea,standard,Asia,Africa,high,1
3934.5,1.95,0.946,2.88,0.7095,2527.63,1.191,sea,low_cost,MENA,Asia,high,1
4449.1,2.2,1.742,5.564,0.2307,5395.57,2.858,sea,low_cost,MENA,MENA,normal,1
749.3,1.0,2.216,0.743,0.1195,5591.6,1.6,air,standard,Europe,Asia,low,0
14884.9,10.19,1.213,1.855,0.1231,1138.07,3.14,road,standard,Europe,MENA,high,0
1792.8,1.64,2.09,3.945,0.2311,724.84,4.776,air,standard,Europe,Europe,normal,1
2957.6,3.47,2.324,5.576,0.3669,10972.33,3.679,rail,standard,Asia,Africa,low,1
4794.5,3.1,4.467,5.324,0.1335,7146.44,1.054,sea,standard,Europe,Africa,normal,1
468.6,1.0,2.413,1.537,0.374,60153.4,2.061,air,standard,MENA,Africa,normal,0
2219.3,1.0,2.054,3.545,0.3023,660.24,0.209,sea,standard,Africa,Africa,low,1
2610.2,2.25,1.478,1.91,0.4261,1502.76,0.699,air,premium,Asia,Europe,normal,0
1581.4,1.0,4.452,5.472,0.3336,7681.45,1.308,sea,standard,MENA,Europe,normal,1
616.5,1.0,0.652,2.159,0.4441,5905.53,0.726,sea,standard,Asia,Asia,normal,1
4423.0,3.73,3.076,1.313,0.3594,5130.32,4.845,sea,standard,Asia,Asia,high,1
3799.4,2.32,3.314,1.43,0.4139,2338.01,3.347,air,low_cost,Europe,Asia,normal,1
1947.8,1.0,2.637,1.228,0.0869,12004.23,4.204,air,low_cost,Asia,Asia,high,0
2272.6,1.64,5.426,4.626,0.1275,4141.99,6.055,road,low_cost,Asia,Europe,normal,1
6554.0,5.24,1.979,4.603,0.2081,24162.27,3.665,air,premium,Asia,Europe,normal,1
2132.8,1.15,5.075,3.231,0.4419,18113.91,7.775,sea,low_cost,Africa,Africa,normal,1
1621.0,1.0,4.088,7.033,0.118,29100.11,3.274,sea,standard,Africa,Asia,normal,1
727.9,1.4,1.129,6.318,0.2187,1531.04,6.199,rail,standard,MENA,Europe,low,1
4989.3,3.28,1.917,2.701,0.2673,579.01,2.386,road,standard,Europe,Europe,normal,0
2067.8,3.04,5.939,5.069,0.2475,5643.36,5.133,air,standard,MENA,Asia,normal,1
598.7,1.0,3.598,5.029,0.3894,3183.41,1.834,road,standard,MENA,MENA,normal,1
1841.0,2.13,3.385,1.14,0.0764,1474.39,2.541,road,standard,Asia,Europe,high,0
1045.9,1.8,2.554,2.929,0.3599,587.58,0.628,rail,low_cost,MENA,Europe,critical,1
2544.2,2.89,1.276,5.386,0.0513,7432.17,2.867,sea,premium,Asia,MENA,normal,0
5535.0,3.52,1.322,5.211,0.3196,668.15,3.199,road,standard,MENA,Europe,low,1
4397.2,4.25,1.495,0.577,0.0534,3378.03,1.303,road,low_cost,Asia,Africa,low,1
989.4,1.34,6.175,1.827,0.1906,36391.03,4.988,sea,standard,Europe,Asia,low,1
3094.9,3.44,0.362,3.043,0.2312,4743.89,4.869,sea,standard,Europe,Asia,critical,1
639.8,1.16,2.912,4.485,0.1571,793.1,0.868,road,premium,MENA,Asia,normal,0
1927.3,1.91,2.119,5.818,0.1133,330.36,1.248,sea,standard,MENA,Africa,normal,1
2326.0,2.3,5.173,2.811,0.563,9741.86,4.016,road,premium,Europe,MENA,critical,1
3035.6,2.35,3.939,0.937,0.2479,4507.37,1.877,sea,standard,Asia,Asia,normal,1
10510.5,6.5,2.469,5.896,0.2405,2752.3,3.453,air,standard,MENA,Asia,high,1
1763.9,1.0,5.933,2.38,0.1014,18921.98,3.902,sea,standard,Europe,Africa,normal,1
1262.2,2.75,3.209,3.73,0.5378,19113.43,1.69,sea,low_cost,Africa,Asia,normal,1
1423.9,1.75,0.97,3.293,0.2236,875.92,2.667,sea,low_cost,Africa,MENA,normal,1
2307.6,1.99,2.942,0.746,0.4877,6363.33,4.675,road,standard,Europe,Europe,high,1
958.2,1.22,1.498,2.113,0.0535,3040.23,3.095,air,premium,Europe,Europe,low,0
2544.1,3.47,3.602,1.374,0.1185,1953.81,2.82,rail,premium,Africa,Africa,normal,0
2527.6,3.92,1.884,1.905,0.2462,24134.64,3.059,road,premium,Asia,Europe,high,0
2045.9,2.12,5.367,2.279,0.3689,971.38,4.046,air,standard,Asia,MENA,low,1
1932.5,1.21,1.226,2.741,0.0957,2993.55,5.588,road,premium,MENA,Africa,normal,0
6181.5,4.47,2.997,1.257,0.0972,27843.79,2.809,road,premium,MENA,Asia,critical,0
2170.1,2.02,2.584,2.58,0.0515,1647.59,4.77,air,standard,MENA,MENA,high,0
3833.0,5.27,1.047,8.138,0.2252,246323.89,2.565,sea,low_cost,MENA,Asia,high,1
3464.2,1.29,1.801,2.391,0.2898,852.92,4.255,road,standard,MENA,Asia,low,1
3655.5,3.68,2.236,3.618,0.2022,367.68,3.604,road,standard,Europe,Africa,high,1
4532.6,7.82,2.49,2.571,0.4394,5871.54,0.194,rail,standard,Asia,Asia,normal,1
2621.4,5.3,5.923,3.226,0.1275,3846.11,2.845,road,standard,Europe,Asia,normal,1
292.7,1.0,4.954,4.584,0.0162,9002.86,1.682,air,standard,MENA,MENA,low,0
1954.9,1.6,1.608,6.668,0.4244,276.47,1.552,road,premium,Asia,Africa,high,1
6069.3,5.73,1.336,3.016,0.2549,11630.84,6.232,road,premium,MENA,Asia,normal,1
2696.7,1.68,5.17,2.847,0.1565,6408.52,6.245,road,standard,MENA,Europe,low,1
11576.6,6.66,1.497,0.765,0.2013,7237.83,5.5,air,standard,Africa,Asia,high,0
2105.3,1.84,0.59,3.649,0.2319,1771.29,2.952,road,premium,MENA,Europe,low,0
1537.8,3.06,2.732,1.111,0.3761,22708.36,1.403,sea,standard,Africa,MENA,high,1
2480.1,1.67,3.813,1.171,0.1771,114792.17,2.775,rail,low_cost,Africa,MENA,low,1
3821.9,2.77,1.658,7.513,0.3688,71746.67,3.51,air,standard,Europe,Europe,high,1
3336.8,1.8,3.348,1.219,0.6121,955.42,1.191,sea,standard,Asia,MENA,high,1
1350.9,1.41,0.472,1.82,0.3676,5848.74,2.459,air,standard,Africa,MENA,normal,0
3571.0,2.4,1.007,1.915,0.5035,4773.32,1.362,road,standard,Asia,MENA,normal,1
1298.2,2.35,2.146,2.014,0.4077,1526.3,1.134,sea,premium,MENA,Africa,normal,1
2602.3,1.0,1.538,4.438,0.1866,12319.39,3.054,air,premium,Asia,Europe,critical,0
2242.0,1.0,1.143,6.344,0.2202,6595.09,3.005,road,standard,Asia,MENA,low,0
4780.7,6.15,4.522,1.969,0.042,3868.71,2.33,air,premium,Africa,Africa,high,0
1289.8,1.32,2.126,4.787,0.1358,6041.59,5.149,sea,premium,Europe,Europe,high,0
4345.6,2.67,4.375,4.248,0.1268,7108.0,1.135,road,low_cost,Africa,Europe,normal,1
2132.0,1.17,3.803,5.439,0.0458,565.47,3.791,sea,standard,Europe,Africa,high,1
2092.0,1.0,3.642,3.102,0.0281,7299.41,2.06,air,standard,MENA,MENA,low,0
2745.0,4.68,6.103,3.823,0.217,27237.35,2.547,air,low_cost,MENA,Africa,normal,1
1399.2,3.19,2.127,2.528,0.1229,668.49,3.87,air,standard,Asia,Europe,normal,0
4263.5,3.37,3.521,2.094,0.2303,6223.78,6.707,sea,standard,Asia,Africa,high,0
1352.0,1.0,3.212,4.856,0.5222,5742.05,3.823,rail,standard,Asia,Africa,critical,1
4881.9,5.21,2.018,4.056,0.0405,971.65,4.297,sea,low_cost,MENA,MENA,critical,1
6173.4,5.44,2.846,0.595,0.4665,26595.08,2.788,air,low_cost,MENA,Asia,normal,1
5269.0,4.75,2.336,2.163,0.1397,1936.2,4.414,sea,standard,Africa,Africa,normal,1
2462.7,2.47,1.568,1.328,0.1669,36747.78,5.1,sea,premium,Asia,MENA,normal,0
3343.0,3.36,3.352,1.551,0.1467,7050.14,2.828,air,low_cost,Africa,Asia,critical,0
3011.0,1.5,3.128,3.426,0.3747,32059.69,3.352,air,standard,Asia,MENA,normal,1
2543.2,2.58,2.783,6.731,0.2115,14307.49,4.319,rail,low_cost,Africa,MENA,high,1
481.4,1.0,4.857,4.044,0.3546,7259.69,1.756,sea,standard,MENA,Asia,high,1
2740.7,3.16,2.887,6.219,0.4664,752.49,3.721,road,standard,Europe,Asia,high,1
1584.1,1.64,1.311,4.939,0.2956,3531.8,4.872,sea,standard,Africa,MENA,critical,1
1793.5,2.88,1.109,5.432,0.4194,52624.4,1.146,sea,standard,MENA,MENA,normal,1
4398.2,2.68,2.324,2.702,0.3155,283.91,1.362,sea,premium,MENA,Europe,low,1
3271.0,3.9,4.588,5.102,0.1831,6386.01,2.44,rail,standard,MENA,Europe,normal,1
1153.0,4.14,0.995,4.215,0.0944,740.72,1.57,road,premium,Asia,Europe,low,0
787.2,2.16,4.054,0.624,0.0804,20617.49,4.816,rail,low_cost,Europe,Africa,normal,1
1796.5,1.0,3.127,4.768,0.3725,16513.57,1.324,sea,premium,MENA,Asia,high,1
3395.3,2.86,1.995,6.5,0.2122,6383.3,5.328,air,premium,Asia,Africa,high,1
1025.4,1.0,2.981,3.367,0.4565,13550.03,4.601,sea,premium,MENA,Europe,low,1
4498.5,1.21,1.365,3.007,0.3204,1792.66,4.387,sea,premium,Europe,MENA,normal,0
4244.1,4.27,2.311,2.095,0.632,3828.61,1.622,sea,standard,Asia,Africa,low,1
1847.1,2.33,2.859,0.577,0.2176,6574.05,2.647,road,standard,Europe,Asia,low,0
2052.5,4.11,3.576,1.238,0.2004,56751.88,1.074,air,standard,MENA,MENA,normal,0
5254.7,4.25,1.458,0.993,0.208,22848.34,3.404,road,premium,MENA,MENA,normal,0
1730.8,1.0,1.725,1.438,0.0725,19107.86,1.496,air,standard,Africa,Europe,high,0
6517.2,5.55,1.879,3.636,0.3078,13072.2,1.666,air,premium,Asia,MENA,normal,0
4124.9,3.27,1.77,1.694,0.1702,440.59,5.448,road,standard,Europe,MENA,high,1
1573.9,2.83,2.675,4.001,0.1857,2370.39,4.729,road,standard,Europe,Europe,low,1
494.1,1.47,1.145,3.419,0.2674,8136.53,4.846,air,premium,Europe,Europe,normal,0
2063.5,1.0,3.452,1.879,0.0719,4505.53,0.744,sea,standard,Africa,Africa,high,0
681.3,2.39,3.185,5.178,0.3995,3507.81,3.241,air,standard,Europe,Africa,high,1
841.1,2.4,0.572,0.679,0.266,734.15,2.045,rail,standard,Africa,Asia,normal,0
571.7,1.97,1.963,4.254,0.3287,1161.86,2.856,rail,premium,Africa,Europe,critical,1
3805.9,2.12,0.334,4.24,0.1302,8761.3,1.054,air,standard,Europe,Europe,normal,0
419.8,1.0,4.822,1.883,0.0979,2746.0,3.352,road,low_cost,Africa,Europe,high,1
4722.7,4.34,3.768,4.721,0.166,509.88,2.454,road,standard,Africa,Africa,normal,1
2002.0,3.42,0.927,2.358,0.0988,10642.53,3.79,air,premium,Asia,Europe,high,0
6425.9,3.07,2.456,5.242,0.139,1461.29,2.506,rail,standard,Europe,MENA,normal,1
2801.6,1.0,1.608,2.041,0.3277,1100.64,3.206,sea,low_cost,Africa,Europe,normal,1
4081.1,4.38,2.164,6.748,0.1107,6423.69,2.953,rail,standard,Asia,Asia,high,1
1322.9,1.0,0.362,3.016,0.1562,8607.62,2.113,air,premium,Africa,MENA,normal,0
4642.7,4.17,2.509,7.131,0.3036,3716.68,3.067,rail,low_cost,Europe,Asia,normal,1
3592.1,2.8,4.964,4.074,0.3188,10647.21,0.991,sea,standard,Africa,Asia,normal,1
976.2,1.0,5.594,2.571,0.2057,7062.74,4.132,sea,premium,Europe,Europe,critical,1
1048.0,1.0,4.804,2.588,0.0353,530.75,3.588,sea,standard,MENA,Asia,normal,1
3618.2,1.25,0.571,0.21,0.391,24024.76,1.713,air,standard,MENA,Europe,normal,1
1792.8,2.64,0.772,5.698,0.1995,1292.07,1.415,road,low_cost,Europe,Asia,critical,1
3865.4,3.7,1.072,7.195,0.1444,1237.1,1.907,sea,standard,MENA,MENA,low,1
3966.9,4.12,3.812,2.076,0.1456,2152.05,1.583,sea,low_cost,Africa,Europe,normal,1
6396.7,4.17,2.609,5.255,0.2282,2287.81,0.964,air,premium,Europe,Africa,normal,0
4184.4,3.36,4.074,3.021,0.0938,2387.37,4.866,air,premium,MENA,MENA,normal,0
3253.6,1.0,4.978,1.709,0.3511,480.02,2.456,sea,premium,Europe,Africa,normal,1
4981.4,3.46,0.07,4.737,0.0258,1142.58,1.113,air,standard,MENA,Asia,normal,0
6837.7,4.35,1.402,5.245,0.1026,4998.41,1.254,air,premium,Asia,Europe,normal,0
3909.2,3.0,2.688,3.108,0.5109,4828.76,0.479,road,low_cost,Europe,Europe,high,1
5990.0,5.04,2.725,3.745,0.2044,1993.33,0.625,sea,low_cost,Europe,Asia,normal,1
1860.9,1.03,3.193,1.347,0.0186,882.44,1.983,sea,standard,MENA,Africa,normal,0
2930.0,1.26,3.228,1.932,0.1122,10954.14,4.411,sea,standard,Europe,Europe,high,1
1437.0,1.0,4.502,0.912,0.1166,4184.54,3.305,air,low_cost,MENA,MENA,normal,0
304.7,1.0,1.648,4.459,0.0369,8719.89,1.93,rail,standard,Africa,Europe,low,0
